X,Y,OBJECTID,RADICADO,HORA,DIA_NOMBRE,PERIODO,CLASE,DIRECCION,DIRECCION_ENC,CBML,TIPO_GEOCOD,EXPEDIENTE,GRAVEDAD,BARRIO,COMUNA,DISENO,MES,DIA,FECHA,MES_NOMBRE,X_MAGNAMED,Y_MAGNAMED,LONGITUD,LATITUD
-75.5715265383447,6.20631236209415,7300,1783371,13:00:00,VIERNES  ,2022,Choque,Carrera 43 A Con Calle 7,CR  043 A   007  000 00000,1417,Malla vial,A001423052,SOLO DAÑOS,La Florida,El Poblado,Interseccion,03,11,2022/03/11 00:00:00+00,MARZO     ,834643.66,1178284.21,-75.57152654,6.20631236
-75.5726198299759,6.27700521528133,7301,1788196,15:00:00,VIERNES  ,2022,Otro,Calle 80 Con Carrera 64 C,CL  080   064 C  000 00000,0516,Malla vial cruce invertido,A001427766,HERIDO,Cementerio Universal,Castilla,Tramo de via,04,22,2022/04/22 00:00:00+00,ABRIL     ,834522.75,1186103.81,-75.57261983,6.27700521
-75.5747083427232,6.19559781728897,7302,1784406,16:28:00,JUEVES   ,2022,Choque,Calle 9  Sur Con Carrera 43,CL S 009   043  000 00000,Sin inf,Malla vial,A001423890,SOLO DAÑOS,El Castillo,El Poblado,Interseccion,03,17,2022/03/17 00:00:00+00,MARZO     ,834291.42,1177099.04,-75.57470834,6.19559782
-75.7038158742467,6.22180566397041,7303,1797592,18:50:00,VIERNES  ,2022,Choque,Carrera 43 Con Calle 4  Sur,CR  043  S 004  000 00000, ,No Ubicada,A001487002,HERIDO, , ,Tramo de via,07,08,2022/07/08 00:00:00+00,JULIO     ,820000,1180000,-75.70381587,6.22180566
-75.5586676571199,6.23481163881528,7304,1784589,17:30:00,MARTES   ,2022,Otro,Calle 37 Con Carrera 32,CL  037   032  000 00000,0912,Malla vial,A001424217,HERIDO,El Salvador,Buenos Aires,Lote o Predio,03,22,2022/03/22 00:00:00+00,MARZO     ,836067.07,1181436.62,-75.55866766,6.23481164
-75.7038158742467,6.22180566397041,7305,1783423,16:30:00,JUEVES   ,2022,Choque,Calle 45 B Con Carrera 60,0,Sin inf,No Ubicada,A001422934,SOLO DAÑOS,,,Tramo de via,03,10,2022/03/10 00:00:00+00,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.5620996638809,6.29544511354893,7306,1778451,07:30:00,MARTES   ,2022,Choque,Carrera 63 Con Calle 103 EE,CR  063   103 EE 000 00000,0507,Malla vial,A001418362,SOLO DAÑOS,Héctor Abad Gómez,Castilla,Tramo de via,02,01,2022/02/01 00:00:00+00,FEBRERO   ,835687.14,1188143.51,-75.56209966,6.29544511
-75.57328814307,6.26047669249664,7307,1795090,12:30:00,DOMINGO  ,2022,Otro,Calle 58 Con Carrera 62,CL  058   062  000 00000,1004,Malla vial,A001432218,HERIDO,El Chagualo,La Candelaria,Lote o Predio,05,29,2022/05/29 00:00:00+00,MAYO      ,834448.75,1184275.53,-75.57328814,6.26047669
-75.60561060368,6.2746087895251,7308,1777119,14:20:00,JUEVES   ,2022,Caida Ocupante,Calle 57 F Con Carrera 92 DD,CL  057 F   092 DD 000 00000,1302,Malla vial,A001416762,HERIDO,Blanquizal,San Javier,Lote o Predio,01,20,2022/01/20 00:00:00+00,ENERO     ,830871.22,1185838.9,-75.6056106,6.27460879
-75.5846488401766,6.26113245634534,7309,1776611,21:00:00,VIERNES  ,2022,Choque,Carrera 70 Con Calle 55,CR  070   055  000 00000,1101,Malla vial,A001416421,SOLO DAÑOS,Carlos E. Restrepo,Laureles Estadio,Interseccion,01,14,2022/01/14 00:00:00+00,ENERO     ,833191.28,1184348.1,-75.58464884,6.26113246
-75.6563936288031,6.17964746352625,7310,1799004,11:40:00,MARTES   ,2022,Choque,Calle 48  Sur Con Carrera 78 A,CL S 048   078 A  000 00000,8098,Malla vial,A001489181,HERIDO,Área de Expansión San Antonio de Prado,Corregimiento de San Antonio de Prado,Interseccion,07,26,2022/07/26 00:00:00+00,JULIO     ,825248.57,1175335.58,-75.65639363,6.17964746
-75.5579879323522,6.30345520446156,7311,1779111,08:00:00,SÁBADO   ,2022,Choque,Carrera 64 C Con Calle 111 E,CR  064 C   111 E  000 00000,507,Malla vial aproximada: CR 63-111,A001418888,SOLO DAÑOS,Héctor Abad Gómez,Castilla,Tramo de via,02,05,2022/02/05 00:00:00+00,FEBRERO   ,836142.21,1189029.54,-75.55798793,6.3034552
-75.5527303831005,6.28424320433348,7312,1778507,02:20:00,LUNES    ,2022,Choque,Calle 93 Con Carrera 45 A,CL  093   045 A  000 00000,0401,Malla vial,A001418306,SOLO DAÑOS,La Salle,Manrique,Tramo de via,01,31,2022/01/31 00:00:00+00,ENERO     ,836724.15,1186904.44,-75.55273038,6.2842432
-75.5636183263152,6.28125103727269,7313,1786461,20:50:00,LUNES    ,2022,Choque,Calle 88 Con Carrera 53,CL  088   053  000 00000,404,Malla vial aproximada: CL 89-52,A001426120,SOLO DAÑOS,Bermejal-Los Alamos,Aranjuez,Tramo de via,04,04,2022/04/04 00:00:00+00,ABRIL     ,835519.06,1186573.45,-75.56361833,6.28125104
-75.5717027313416,6.26518146693774,7314,1791727,21:50:00,VIERNES  ,2022,Choque,Calle 67 Con Carrera 65,CL  067   065  000 00000,0406,Malla vial,A001431232,HERIDO,Caribe,Castilla,Tramo de via,05,20,2022/05/20 00:00:00+00,MAYO      ,834624.24,1184795.94,-75.57170273,6.26518147
-75.5752627489461,6.20145485670941,7315,1781342,16:00:00,MIÉRCOLES,2022,Caida Ocupante,Calle 4  Sur Con Carrera 43 C,CL S 004   043 C  000 00000,1422,Malla vial,A001420882,HERIDO,La Aguacatala,El Poblado,Lote o Predio,02,23,2022/02/23 00:00:00+00,FEBRERO   ,834230.06,1177746.91,-75.57526275,6.20145486
-75.5764231663702,6.25384770781474,7316,1778558,15:10:00,MIÉRCOLES,2022,Choque,Carrera 62 Con Calle 50,CR  062   050  000 00000,1006,Malla vial,A001418373,SOLO DAÑOS,San Benito,La Candelaria,Tramo de via,02,02,2022/02/02 00:00:00+00,FEBRERO   ,834101.73,1183542.28,-75.57642317,6.25384771
-75.5901953318885,6.27603218162714,7317,1792842,09:30:00,DOMINGO  ,2022,Choque,Carrera 80 Con Calle 75,CR  080   075  000 00000,0716,Malla vial,A001432659,SOLO DAÑOS,Palenque,Robledo,Interseccion,05,29,2022/05/29 00:00:00+00,MAYO      ,832577.44,1185996.24,-75.59019533,6.27603218
-75.7038158742467,6.22180566397041,7318,1798676,09:50:00,MARTES   ,2022,Choque,Carrera 20 B Con Calle 1 B,0,Sin inf,No Ubicada,A001488663,SOLO DAÑOS,,,Tramo de via,07,19,2022/07/19 00:00:00+00,JULIO     ,820000,1180000,-75.70381587,6.22180566
-75.5820895519209,6.28933709825823,7319,1783459,14:50:00,DOMINGO  ,2022,Atropello,Carrera 76 A Con Calle 92,CR  076 A   092  000 00000,0607,Malla vial,A001423115,HERIDO,Kennedy,Doce de Octubre,Lote o Predio,03,13,2022/03/13 00:00:00+00,MARZO     ,833474.66,1187467.91,-75.58208955,6.2893371
-75.7038158742467,6.22180566397041,7320,1793055,04:40:00,VIERNES  ,2022,Otro,Carrera 25 A Con Calle 1  Sur,CR  025 A  S 001  000 00000, ,No Ubicada,A001432740,HERIDO, , ,Lote o Predio,06,03,2022/06/03 00:00:00+00,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5737457237123,6.27540584783457,7321,1788373,05:30:00,LUNES    ,2022,Otro,Carrera 65 Con Calle 78,CR  065   078  000 00000,0516,Malla vial,A001428183,HERIDO,Terminal de Transporte,Castilla,Lote o Predio,04,25,2022/04/25 00:00:00+00,ABRIL     ,834398.13,1185926.9,-75.57374572,6.27540585
-75.5602979570752,6.2860014248097,7322,1784892,06:00:00,MIÉRCOLES,2022,Atropello,Calle 94 Con Carrera 50 D,CL  094   050 D  000 00000,0402,Malla vial,A001424298,HERIDO,San Isidro,Aranjuez,Lote o Predio,03,23,2022/03/23 00:00:00+00,MARZO     ,835886.56,1187098.91,-75.56029796,6.28600142
-75.553573189805,6.27885727198749,7323,1783912,21:00:00,SÁBADO   ,2022,Atropello,Carrera 45 A Con Calle 86,CR  045 A   086  000 00000,0411,Malla vial,A001423968,HERIDO,Las Esmeraldas,Aranjuez,Lote o Predio,03,19,2022/03/19 00:00:00+00,MARZO     ,836630.88,1186308.68,-75.55357319,6.27885727
-75.600576217062,6.25435452074645,7324,1778580,19:40:00,MIÉRCOLES,2022,Choque,Carrera 81 Con Calle 45 D,CR  081   045 D  000 00000,1205,Malla vial,A001418166,HERIDO,La Floresta,La América,Tramo de via,02,02,2022/02/02 00:00:00+00,FEBRERO   ,831428.29,1183598.46,-75.60057622,6.25435452
-75.7038158742467,6.22180566397041,7325,1792578,11:00:00,JUEVES   ,2022,Choque,Tramo 15 Con Kilometro 43,Sin inf,Sin inf,No Ubicada,A001432200,SOLO DAÑOS,Sin inf,Sin inf,Tramo de via,05,26,2022/05/26 00:00:00+00,MAYO      ,820000,1180000,-75.70381587,6.22180566
-75.5728523509092,6.2746585767302,7326,1789835,11:30:00,MIÉRCOLES,2022,Choque,Carrera 64 C Con Calle 75 B,CR  064 C   075 B  000 00000,0516,Malla vial,A001429583,SOLO DAÑOS,Caribe,Castilla,Tramo de via,05,04,2022/05/04 00:00:00+00,MAYO      ,834497.01,1185844.24,-75.57285235,6.27465858
-75.5775739836567,6.25430928785844,7327,1795645,06:50:00,MIÉRCOLES,2022,Choque,Carrera 63 Con Calle 50,CR  063   050  000 00000,1101,Malla vial,A001485198,HERIDO,Carlos E. Restrepo,Laureles Estadio,Tramo de via,06,22,2022/06/22 00:00:00+00,JUNIO     ,833974.35,1183593.34,-75.57757398,6.25430929
-75.568577423911,6.25823362476679,7328,1782200,17:00:00,JUEVES   ,2022,Otro,Calle 59 Con Carrera 53,CL  059   053  000 00000,1003,Malla vial,A001421903,HERIDO,Jesús Nazareno,La Candelaria,Interseccion,03,03,2022/03/03 00:00:00+00,MARZO     ,834970.16,1184027.41,-75.56857742,6.25823363
-75.5802764351553,6.2505000134527,7329,1786981,14:30:00,MIÉRCOLES,2022,Atropello,Calle 44 Con Carrera 63,CL  044   063  000 00000,1103,EPM sin Interior,A001426037,HERIDO,Naranjal,Laureles Estadio,Tramo de via,04,06,2022/04/06 00:00:00+00,ABRIL     ,833675.21,1183171.99,-75.58027644,6.25050001
-75.5710106268662,6.23741113700291,7330,1785516,18:00:00,MARTES   ,2022,Otro,Calle 37 Con Carrera 52,CL  037   052  000 00000,1011,Malla vial,A001425110,HERIDO,Calle Nueva,La Candelaria,Lote o Predio,03,29,2022/03/29 00:00:00+00,MARZO     ,834700.81,1181724.16,-75.57101063,6.23741114
-75.5635025728856,6.2531579537422,7331,1798743,07:00:00,VIERNES  ,2022,Otro,Calle 56 Con Carrera 47,CL  056   047  000 00000,1018,Malla vial,A001488695,HERIDO,Villa Nueva,La Candelaria,Lote o Predio,07,22,2022/07/22 00:00:00+00,JULIO     ,835531.88,1183465.97,-75.56350257,6.25315795
-75.5843178597894,6.20097735445804,7332,1775959,19:00:00,VIERNES  ,2022,Otro,Carrera 50 FF Con Calle 8  Sur,CR  050 FF S 008  000 00000,1510,Malla vial,A001415767,HERIDO,Guayabal,Guayabal,Lote o Predio,01,07,2022/01/07 00:00:00+00,ENERO     ,833227.67,1177694.12,-75.58431786,6.20097735
-75.5743391696509,6.30762255089468,7333,1798048,16:00:00,JUEVES   ,2022,Choque,Carrera 77 D Con Calle 108 A,CR  077 D   108 A  000 00000,0601,Malla vial,A001487968,SOLO DAÑOS,Santander,Doce de Octubre,Tramo de via,07,14,2022/07/14 00:00:00+00,JULIO     ,834332.51,1189490.51,-75.57433917,6.30762255
-75.615668341292,6.25620531518993,7334,1780634,00:05:00,DOMINGO  ,2022,Choque,Carrera 99 Con Calle 43,CR  099   043  000 00000,1309,Malla vial,A001420379,HERIDO,San Javier No.1,San Javier,Interseccion,02,20,2022/02/20 00:00:00+00,FEBRERO   ,829757.8,1183803.32,-75.61566834,6.25620531
-75.5723730831359,6.23215580315842,7335,1775832,07:56:00,JUEVES   ,2022,Choque,Carrera 45 Con Calle 31,CR  045   031  000 00000,1012,Malla vial,A001415596,HERIDO,Perpetuo Socorro,La Candelaria,Interseccion,01,06,2022/01/06 00:00:00+00,ENERO     ,834549.99,1181142.85,-75.57237308,6.2321558
-75.7038158742467,6.22180566397041,7336,1797407,11:50:00,LUNES    ,2022,Otro,Calle 36 B Con Carrera 94,0,Sin inf,No Ubicada,A001484997,HERIDO,,,Tramo de via,06,20,2022/06/20 00:00:00+00,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5785225014307,6.24002685668368,7337,1786878,10:30:00,MARTES   ,2022,Choque,Carrera 63 A Con Calle 33,CR  063 A   033  000 00000,1105,Malla vial cruce invertido,A001426786,HERIDO,Los Conquistadores,Laureles Estadio,Tramo de via,04,12,2022/04/12 00:00:00+00,ABRIL     ,833869.32,1182013.51,-75.5785225,6.24002686
-75.5607682219528,6.2406823605358,7338,1789290,19:00:00,MARTES   ,2022,Choque,Carrera 38 Con Calle 43,CR  038   043  000 00000,0911,Malla vial,A001429359,SOLO DAÑOS,Gerona,Buenos Aires,Interseccion,05,03,2022/05/03 00:00:00+00,MAYO      ,835834.55,1182086,-75.56076822,6.24068236
-75.5915580783799,6.23375091577721,7339,1788694,08:00:00,MIÉRCOLES,2022,Choque,Carrera 70 Con Calle 31,CR  070   031  000 00000,1602,Malla vial,A001428299,HERIDO,Rosales,Belén,Tramo de via,04,27,2022/04/27 00:00:00+00,ABRIL     ,832426.37,1181319.36,-75.59155808,6.23375092
-75.5523835050178,6.25879246187796,7340,1778653,17:00:00,MIÉRCOLES,2022,Choque,Carrera 40 Con Calle 66,CR  040   066  000 00000,0801,Malla vial,A001418490,SOLO DAÑOS,Villa Hermosa,Villa Hermosa,Tramo de via,02,02,2022/02/02 00:00:00+00,FEBRERO   ,836762.61,1184089.24,-75.55238351,6.25879246
-75.6002375625794,6.23889172164684,7341,1794268,18:30:00,LUNES    ,2022,Choque,Carrera 80 Con Calle 33,CR  080   033  000 00000,1109,Malla vial,A001433989,HERIDO,Las Acacias,Laureles Estadio,Lote o Predio,06,13,2022/06/13 00:00:00+00,JUNIO     ,831465.66,1181888.06,-75.60023756,6.23889172
-75.5672606233917,6.23354998197624,7342,1797655,07:20:00,VIERNES  ,2022,Otro,Calle 37 Con Carrera 43,CL  037   043  000 00000,1020,Malla vial,A001486902,HERIDO,San Diego,La Candelaria,Lote o Predio,07,08,2022/07/08 00:00:00+00,JULIO     ,835115.9,1181297.06,-75.56726062,6.23354998
-75.5751071188723,6.24911369223314,7343,1784413,17:25:00,MARTES   ,2022,Choque,Carrera 57 Con Calle 49,CR  057   049  000 00000,1006,Malla vial,A001424560,SOLO DAÑOS,San Benito,La Candelaria,Tramo de via,03,22,2022/03/22 00:00:00+00,MARZO     ,834247.39,1183018.63,-75.57510712,6.24911369
-75.7038158742467,6.22180566397041,7344,1795487,09:20:00,LUNES    ,2022,Choque,Carrera 43 Con Calle 6,CR  043   006  000 00000, ,No Ubicada,A001434157,SOLO DAÑOS, , ,Interseccion,06,13,2022/06/13 00:00:00+00,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.575952996629,6.23147589679645,7345,1798025,13:00:00,JUEVES   ,2022,Choque,Calle 30 Con Carrera 49,CL  030   049  000 00000,1621,Malla vial aproximada: CL 30-50,A001487965,SOLO DAÑOS,Cerro Nutibara,Belén,Tramo de via,07,14,2022/07/14 00:00:00+00,JULIO     ,834153.72,1181067.65,-75.575953,6.2314759
-75.5913706748966,6.22581384356689,7346,1778848,19:30:00,VIERNES  ,2022,Choque,Carrera 70 Con Calle 26,CR  070   026  000 00000,1506,Malla vial aproximada: CR 70-25,A001418684,SOLO DAÑOS,Parque Juan Pablo II,Guayabal,Interseccion,02,04,2022/02/04 00:00:00+00,FEBRERO   ,832447.07,1180441.41,-75.59137068,6.22581384
-75.5948336372962,6.27466004731769,7347,1780681,12:20:00,SÁBADO   ,2022,Otro,Calle 65 Con Carrera 83,CL  065   083  000 00000,0717,Malla vial,A001420359,HERIDO,Robledo,Robledo,Lote o Predio,02,19,2022/02/19 00:00:00+00,FEBRERO   ,832064.05,1185844.49,-75.59483364,6.27466005
-75.6352633348439,6.27734827613609,7348,1793480,10:20:00,DOMINGO  ,2022,Choque,Calle 61 Con Carrera 130,CL  061   130  000 00000,6000,Malla vial,A001433313,SOLO DAÑOS,Cabecera Urbana San Cristobal,Corregimiento de San Cristóbal,Tramo de via,05,29,2022/05/29 00:00:00+00,MAYO      ,827589.2,1186142.27,-75.63526334,6.27734828
-75.5634162885188,6.2874187173711,7349,1777036,12:50:00,MIÉRCOLES,2022,Caida Ocupante,Carrera 53 Con Calle 95,CR  053   095  000 00000,0402,Malla vial,A001416675,HERIDO,San Isidro,Aranjuez,Lote o Predio,01,19,2022/01/19 00:00:00+00,ENERO     ,835541.42,1187255.68,-75.56341629,6.28741872
-75.5775739836567,6.25430928785844,7350,1779689,10:30:00,VIERNES  ,2022,Otro,Carrera 63 Con Calle 50,CR  063   050  000 00000,1101,Malla vial,A001419337,HERIDO,Carlos E. Restrepo,Laureles Estadio,Tramo de via,02,11,2022/02/11 00:00:00+00,FEBRERO   ,833974.35,1183593.34,-75.57757398,6.25430929
-75.5456897584205,6.20858374421783,7351,1778383,08:10:00,MARTES   ,2022,Choque,Carrera 10 Con Calle 10 A,CR  010   010 A  000 00000,9004,Malla vial,A001418208,SOLO DAÑOS,Las Palmas,Corregimiento de Santa Elena,Tramo de via,02,01,2022/02/01 00:00:00+00,FEBRERO   ,837503.72,1178535.49,-75.54568976,6.20858374
-75.7038158742467,6.22180566397041,7352,1781294,06:30:00,VIERNES  ,2022,Choque,Calle 98 Con Carrera 64 E,0,Sin inf,No Ubicada,A001421207,SOLO DAÑOS,,,Tramo de via,02,25,2022/02/25 00:00:00+00,FEBRERO   ,820000,1180000,-75.70381587,6.22180566
-75.5827234004673,6.23193460569046,7353,1789362,11:40:00,DOMINGO  ,2022,Choque,Carrera 65 Con Calle 30,CR  065   030  000 00000,1502,Malla vial,A001429098,SOLO DAÑOS,Tenche,Guayabal,Tramo de via,05,01,2022/05/01 00:00:00+00,MAYO      ,833404.29,1181118.41,-75.5827234,6.23193461
-75.5522430195049,6.23615312989863,7354,1783526,19:30:00,JUEVES   ,2022,Atropello,Calle 45 Con Carrera 27,CL  045   027  000 00000,0908,Malla vial,A001422768,HERIDO,Miraflores,Buenos Aires,Lote o Predio,03,10,2022/03/10 00:00:00+00,MARZO     ,836778.22,1181585.02,-75.55224302,6.23615313
-75.5785174421123,6.24002034767517,7355,1790927,15:50:00,MIÉRCOLES,2022,Choque,Carrera 63 Con Calle 32 A,CR  063   032 A  000 00000,1105,Malla vial aproximada: CR 63-33,A001430312,SOLO DAÑOS,Los Conquistadores,Laureles Estadio,Tramo de via,05,11,2022/05/11 00:00:00+00,MAYO      ,833869.88,1182012.79,-75.57851744,6.24002035
-75.5718499611215,6.22837517569783,7356,1790760,15:30:00,MIÉRCOLES,2022,Choque,Calle 28 Con Carrera 44,CL  028   044  000 00000,1401,Malla vial,A001430298,SOLO DAÑOS,Barrio Colombia,El Poblado,Tramo de via,05,11,2022/05/11 00:00:00+00,MAYO      ,834607.89,1180724.66,-75.57184996,6.22837518
-75.5942810807923,6.27163712563512,7357,1782248,09:10:00,LUNES    ,2022,Otro,Calle 60 Con Carrera 80,CL  060   080  000 00000,0712,Malla vial,A001421586,HERIDO,Robledo,Robledo,Tramo de via,02,28,2022/02/28 00:00:00+00,FEBRERO   ,832125.19,1185510.11,-75.59428108,6.27163713
-75.7038158742467,6.22180566397041,7358,1788198,19:00:00,VIERNES  ,2022,Otro,Carrera 88 Con Calle 30 B,0,Sin inf,No Ubicada,A001427773,HERIDO,,,Tramo de via,04,22,2022/04/22 00:00:00+00,ABRIL     ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397041,7359,1789676,18:30:00,SÁBADO   ,2022,Otro,Calle 35 Con Carrera 65 C,0,Sin inf,No Ubicada,A001429725,HERIDO,,,Tramo de via,05,07,2022/05/07 00:00:00+00,MAYO      ,820000,1180000,-75.70381587,6.22180566
-75.560650435218,6.24951625597065,7360,1790723,03:30:00,JUEVES   ,2022,Choque,Carrera 42 Con Calle 54,CR  042   054  000 00000,1016,Malla vial,A001430275,SOLO DAÑOS,Boston,La Candelaria,Tramo de via,05,12,2022/05/12 00:00:00+00,MAYO      ,835847.58,1183063.15,-75.56065044,6.24951626
-75.5770538479218,6.28450763787602,7361,1796005,19:20:00,JUEVES   ,2022,Choque,Carrera 71 A Con Calle 91 A,CR  071 A   091 A  000 00000,0514,Malla vial cruce invertido,A001484814,SOLO DAÑOS,Alfonso López,Castilla,Interseccion,06,16,2022/06/16 00:00:00+00,JUNIO     ,834032,1186933.69,-75.57705385,6.28450764
-75.5833980229538,6.28978582297568,7362,1787322,05:50:00,LUNES    ,2022,Otro,Carrera 80 Con Calle 92,CR  080   092  000 00000,607,Malla vial aproximada: CR 79-92,A001426642,HERIDO,Kennedy,Doce de Octubre,Lote o Predio,04,11,2022/04/11 00:00:00+00,ABRIL     ,833329.84,1187517.55,-75.58339802,6.28978582
-75.5918309083229,6.25320436855861,7363,1781229,18:00:00,MARTES   ,2022,Choque,Carrera 73 Con Calle 47,CR  073   047  000 00000,1117,Malla vial,A001420760,HERIDO,Florida Nueva,Laureles Estadio,Interseccion,02,22,2022/02/22 00:00:00+00,FEBRERO   ,832396.28,1183471.18,-75.59183091,6.25320437
-75.6078018650972,6.24426942739769,7364,1797778,07:30:00,MIÉRCOLES,2022,Choque,Calle 35 Con Carrera 85,CL  035   085  000 00000,1212,Malla vial,A001487861,SOLO DAÑOS,Santa Teresita,La América,Tramo de via,07,13,2022/07/13 00:00:00+00,JULIO     ,830628.41,1182482.97,-75.60780187,6.24426943
-75.6237907283261,6.25408249166724,7365,1790457,09:00:00,DOMINGO  ,2022,Atropello,Calle 39 E Con Carrera 112,CL  039 E   112  000 00000,1316,Malla vial aproximada: CL 39D-112,A001429749,HERIDO,El Salado,San Javier,Lote o Predio,05,08,2022/05/08 00:00:00+00,MAYO      ,828858.73,1183568.6,-75.62379073,6.25408249
-75.567276649902,6.30106738449868,7366,1791304,06:38:00,MARTES   ,2022,Choque,Calle 104 Con Carrera 68,CL  104   068  000 00000,504,Malla vial aproximada: CL 104-67,A001430929,HERIDO,Tejelo,Castilla,Lote o Predio,05,17,2022/05/17 00:00:00+00,MAYO      ,835114.16,1188765.41,-75.56727665,6.30106738
-75.5737497136226,6.23873534631875,7367,1784536,08:00:00,MARTES   ,2022,Choque,Carrera 52 Con Calle 37,CR  052   037  000 00000,1011,Malla vial,A001424550,SOLO DAÑOS,Calle Nueva,La Candelaria,Interseccion,03,22,2022/03/22 00:00:00+00,MARZO     ,834397.62,1181870.64,-75.57374971,6.23873535
-75.5901953318885,6.27603218162714,7368,1793892,21:10:00,SÁBADO   ,2022,Choque,Carrera 80 Con Calle 75,CR  080   075  000 00000,0716,Malla vial,A001433704,HERIDO,Palenque,Robledo,Interseccion,06,11,2022/06/11 00:00:00+00,JUNIO     ,832577.44,1185996.24,-75.59019533,6.27603218
-75.5766740194456,6.22000361371713,7369,1778394,14:20:00,LUNES    ,2022,Otro,Carrera 49 Con Calle 18,CR  049   018  000 00000,1403,Malla vial,A001417949,HERIDO,Villa Carlota,El Poblado,Tramo de via,01,31,2022/01/31 00:00:00+00,ENERO     ,834073.88,1179798.66,-75.57667402,6.22000361
-75.6153355522204,6.25569022105885,7370,1776613,20:30:00,SÁBADO   ,2022,Otro,Calle 43 Con Carrera 98,CL  043   098  000 00000,1309,Malla vial,A001416354,HERIDO,San Javier No.1,San Javier,Lote o Predio,01,15,2022/01/15 00:00:00+00,ENERO     ,829794.63,1183746.34,-75.61533555,6.25569022
-75.5419840810598,6.2932833185541,7371,1789646,17:00:00,LUNES    ,2022,Atropello,Carrera 32 Con Calle 106,CR  032   106  000 00000,Sin inf,Malla vial,A001429028,HERIDO,Santo Domingo Savio No. 1,Popular,Lote o Predio,05,02,2022/05/02 00:00:00+00,MAYO      ,837913.52,1187904.44,-75.54198408,6.29328332
-75.637066156943,6.17619573616185,7372,1792976,07:30:00,JUEVES   ,2022,Choque,Carrera 55 Con Calle 53  Sur,CR  055  S 053  000 00000,8000,Malla vial,A001432635,HERIDO,Cabecera San Antonio de Prado,Corregimiento de San Antonio de Prado,Lote o Predio,06,02,2022/06/02 00:00:00+00,JUNIO     ,827388.13,1174953.44,-75.63706616,6.17619574
-75.5702543274425,6.2413204257649,7373,1777031,07:50:00,MARTES   ,2022,Choque,Carrera 48 Con Calle 40,CR  048   040  000 00000,1013,Malla vial,A001416822,SOLO DAÑOS,Barrio Colón,La Candelaria,Interseccion,01,18,2022/01/18 00:00:00+00,ENERO     ,834784.53,1182156.58,-75.57025433,6.24132043
-75.5463412093089,6.27441928092791,7374,1776426,23:00:00,MIÉRCOLES,2022,Choque,Carrera 36 Con Calle 83,CR  036   083  000 00000,0304,Malla vial,A001416083,HERIDO,Santa Inés,Manrique,Tramo de via,01,12,2022/01/12 00:00:00+00,ENERO     ,837431.35,1185817.8,-75.54634121,6.27441928
-75.5674415607843,6.28617790857413,7375,1782302,17:40:00,LUNES    ,2022,Choque,Carrera 63 Con Calle 93,CR  063   093  000 00000,0512,Malla vial cruce invertido,A001422495,SOLO DAÑOS, , ,Tramo de via,03,07,2022/03/07 00:00:00+00,MARZO     ,835095.9,1187118.43,-75.56744156,6.28617791
-75.7038158742467,6.22180566397041,7376,1793488,20:20:00,LUNES    ,2022,Choque,Carrera 43 A Con Calle 11  Sur,CR  043 A  S 011  000 00000, ,No Ubicada,A001433403,SOLO DAÑOS, , ,Tramo de via,06,06,2022/06/06 00:00:00+00,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5971056746481,6.27855048027091,7377,1790471,23:30:00,SÁBADO   ,2022,Choque,Carrera 89 Con Calle 66,CR  089   066  000 00000,Sin inf,Malla vial,A001430521,HERIDO,Robledo,Robledo,Tramo de via,05,14,2022/05/14 00:00:00+00,MAYO      ,831812.6,1186274.84,-75.59710568,6.27855048
-75.5731147350858,6.20021897177087,7378,1785590,09:38:00,LUNES    ,2022,Choque,Carrera 43 A Con Calle 4  Sur,CR  043 A  S 004  000 00000,Sin inf,Malla vial,A001424933,HERIDO,Alejandría,El Poblado,Interseccion,03,28,2022/03/28 00:00:00+00,MARZO     ,834467.84,1177610.2,-75.57311474,6.20021897
-75.5519093081471,6.23944358207664,7379,1793841,19:00:00,JUEVES   ,2022,Choque,Calle 48 Con Carrera 28,CL  048   028  000 00000,0908,EPM con Interior,A001433757,SOLO DAÑOS,Miraflores,Buenos Aires,Interseccion,06,09,2022/06/09 00:00:00+00,JUNIO     ,836815.15,1181948.99,-75.55190931,6.23944358
-75.5531474274875,6.30075635755066,7380,1784956,06:00:00,SÁBADO   ,2022,Otro,Carrera 49 C Con Calle 110,CR  049 C   110  000 00000,0205,Malla vial,A001424633,HERIDO,La Francia,Santa Cruz,Interseccion,03,26,2022/03/26 00:00:00+00,MARZO     ,836677.95,1188731.02,-75.55314743,6.30075636
-75.5415313744824,6.30041098698278,7381,1793620,11:10:00,MIÉRCOLES,2022,Atropello,Carrera 28 F Con Calle 111,CR  028 F   111  000 00000,0102,Malla vial,A001432557,HERIDO,Santo Domingo Savio No. 2,Popular,Tramo de via,06,01,2022/06/01 00:00:00+00,JUNIO     ,837963.59,1188692.86,-75.54153137,6.30041099
